,index,speed,time,start_latitude
376,41226,26,2023-09-06T02:30:49.000,41.8666115084
377,41227,27,2023-09-06T02:30:49.000,41.764701176
378,41204,32,2023-09-06T02:30:49.000,41.857496
379,41044,21,2023-09-06T02:40:01.000,41.7501017847
380,41045,30,2023-09-06T02:40:01.000,41.97589051
381,41048,26,2023-09-06T02:40:01.000,41.8666115084
382,41051,26,2023-09-06T02:40:01.000,41.8906470248
383,41053,23,2023-09-06T02:40:01.000,41.764701176
384,41059,25,2023-09-06T02:40:01.000,41.8760825857
385,41063,26,2023-09-06T02:40:01.000,41.786527685
386,41068,22,2023-09-06T02:40:01.000,41.7592310843
387,41071,23,2023-09-06T02:40:01.000,41.8957422115
388,41075,23,2023-09-06T02:40:01.000,41.8829951691
389,41078,27,2023-09-06T02:40:01.000,41.7792149771
390,41083,28,2023-09-06T02:40:01.000,41.9686138926
391,41060,25,2023-09-06T02:40:01.000,41.7719765782
392,40907,28,2023-09-06T02:50:16.000,41.8011451454
393,40899,22,2023-09-06T02:50:16.000,41.9394597831
394,40901,25,2023-09-06T02:50:16.000,41.8084247143
395,40904,29,2023-09-06T02:50:16.000,41.9168043897
396,40905,24,2023-09-06T02:50:16.000,41.8957422115
397,40906,28,2023-09-06T02:50:16.000,41.8156948926
398,40914,29,2023-09-06T02:50:16.000,41.9321780939
399,40903,29,2023-09-06T02:50:16.000,41.9030150932
400,40926,22,2023-09-06T02:50:16.000,41.9248996489
401,40927,27,2023-09-06T02:50:16.000,41.793875546
402,40932,30,2023-09-06T02:50:16.000,41.7501017847
403,40933,29,2023-09-06T02:50:16.000,41.9279807743
404,40943,23,2023-09-06T02:50:16.000,41.8229949942
405,40937,24,2023-09-06T02:50:16.000,41.9103198343
406,40939,27,2023-09-06T02:50:16.000,41.786527685
407,40916,24,2023-09-06T02:50:16.000,41.8259368847
408,40761,31,2023-09-06T03:01:03.000,41.8390729803
409,40771,26,2023-09-06T03:01:03.000,41.9467297764
410,40775,30,2023-09-06T03:01:03.000,41.8259368847
411,40783,26,2023-09-06T03:01:03.000,41.9686138926
412,40793,25,2023-09-06T03:01:03.000,41.9540117081
413,40804,24,2023-09-06T03:01:03.000,41.9394597831
414,40805,24,2023-09-06T03:01:03.000,41.8666115084
415,40808,27,2023-09-06T03:01:03.000,41.8520308712
416,40810,30,2023-09-06T03:01:03.000,41.97589051
417,40813,25,2023-09-06T03:01:03.000,41.9613118159
418,40801,29,2023-09-06T03:01:03.000,41.857496
419,40638,27,2023-09-06T03:10:16.000,41.8957422115
420,40631,24,2023-09-06T03:10:16.000,41.8666115084
421,40633,34,2023-09-06T03:10:16.000,41.7592310843
422,40634,27,2023-09-06T03:10:16.000,41.8906470248
423,40642,27,2023-09-06T03:10:16.000,41.8829951691
424,40656,22,2023-09-06T03:10:16.000,41.8760825857
425,40645,33,2023-09-06T03:10:16.000,41.7501017847
426,40649,30,2023-09-06T03:10:16.000,41.97589051
427,40654,32,2023-09-06T03:10:16.000,41.9030150932
428,40655,25,2023-09-06T03:10:16.000,41.7719765782
429,40643,31,2023-09-06T03:10:16.000,41.764701176
430,40536,34,2023-09-06T03:20:35.000,41.8084247143
431,40525,33,2023-09-06T03:20:35.000,41.9321780939
432,40527,38,2023-09-06T03:20:35.000,41.8156948926
433,40529,39,2023-09-06T03:20:35.000,41.793875546
434,40533,25,2023-09-06T03:20:35.000,41.7719765782
435,40535,23,2023-09-06T03:20:35.000,41.9394597831
436,40538,35,2023-09-06T03:20:35.000,41.7792149771
437,40553,25,2023-09-06T03:20:35.000,41.8229949942
438,40542,26,2023-09-06T03:20:35.000,41.9103198343
439,40544,30,2023-09-06T03:20:35.000,41.9279807743
440,40545,26,2023-09-06T03:20:35.000,41.9467297764
441,40549,31,2023-09-06T03:20:35.000,41.9248996489
442,40550,37,2023-09-06T03:20:35.000,41.786527685
443,40551,27,2023-09-06T03:20:35.000,41.8011451454
444,40541,31,2023-09-06T03:20:35.000,41.9168043897
445,40378,21,2023-09-06T03:30:49.000,41.9613118159
446,40388,26,2023-09-06T03:30:49.000,41.9540117081
447,40390,33,2023-09-06T03:30:49.000,41.8259368847
448,40394,36,2023-09-06T03:30:49.000,41.8390729803
449,40403,30,2023-09-06T03:30:49.000,41.97589051
450,40405,9,2023-09-06T03:30:49.000,41.8520308712
451,40406,30,2023-09-06T03:30:49.000,41.7501017847
452,40416,27,2023-09-06T03:30:49.000,41.9467297764
453,40417,22,2023-09-06T03:30:49.000,41.9686138926
454,40192,30,2023-09-06T03:40:02.000,41.7592310843
455,40195,28,2023-09-06T03:40:02.000,41.7719765782
456,40197,27,2023-09-06T03:40:02.000,41.786527685
457,40201,29,2023-09-06T03:40:02.000,41.7501017847
458,40205,38,2023-09-06T03:40:02.000,41.857496
459,40196,31,2023-09-06T03:40:02.000,41.8666115084
460,40208,34,2023-09-06T03:40:02.000,41.9831666552
461,40213,27,2023-09-06T03:40:02.000,41.764701176
462,40215,29,2023-09-06T03:40:02.000,41.97589051
463,40221,37,2023-09-06T03:40:02.000,41.8520308712
464,40222,25,2023-09-06T03:40:02.000,41.8760825857
465,40206,27,2023-09-06T03:40:02.000,41.7792149771
466,40029,25,2023-09-06T03:50:17.000,41.8229949942
467,40031,30,2023-09-06T03:50:17.000,41.8156948926
468,40035,31,2023-09-06T03:50:17.000,41.8084247143
469,40040,32,2023-09-06T03:50:17.000,41.8829951691
470,40041,33,2023-09-06T03:50:17.000,41.8957422115
471,40042,24,2023-09-06T03:50:17.000,41.8011451454
472,40043,34,2023-09-06T03:50:17.000,41.9103198343
473,40046,25,2023-09-06T03:50:17.000,41.8259368847
474,40049,29,2023-09-06T03:50:17.000,41.9279807743
475,40050,35,2023-09-06T03:50:17.000,41.8906470248
476,40051,22,2023-09-06T03:50:17.000,41.9248996489
477,40053,36,2023-09-06T03:50:17.000,41.9168043897
478,40055,30,2023-09-06T03:50:17.000,41.97589051
479,40065,32,2023-09-06T03:50:17.000,41.9030150932
480,40067,35,2023-09-06T03:50:17.000,41.793875546
481,40047,27,2023-09-06T03:50:17.000,41.786527685
482,39819,34,2023-09-06T04:01:04.000,41.9686138926
